,Stazione,Data inizio,Data fine,Strumento,PM10,Unità di misura,F1,F2,F3,F4
1069,DE AMICIS,22/11/2012,23/11/2012,FAI SWAM 5A,45.0,ug/m3,,1,1,1
1070,DE AMICIS,23/11/2012,24/11/2012,FAI SWAM 5A,45.0,ug/m3,,1,1,1
1071,DE AMICIS,24/11/2012,25/11/2012,FAI SWAM 5A,63.0,ug/m3,,1,1,1
1072,DE AMICIS,25/11/2012,26/11/2012,FAI SWAM 5A,82.0,ug/m3,,1,1,1
1073,DE AMICIS,26/11/2012,27/11/2012,FAI SWAM 5A,55.0,ug/m3,,1,1,1
1074,DE AMICIS,27/11/2012,28/11/2012,FAI SWAM 5A,22.0,ug/m3,,1,1,1
1075,DE AMICIS,28/11/2012,29/11/2012,FAI SWAM 5A,8.0,ug/m3,,1,1,1
1076,DE AMICIS,29/11/2012,30/11/2012,FAI SWAM 5A,15.0,ug/m3,,1,1,1
1077,DE AMICIS,30/11/2012,01/12/2012,FAI SWAM 5A,10.0,ug/m3,,1,1,1
1078,DE AMICIS,01/12/2012,02/12/2012,FAI SWAM 5A,15.0,ug/m3,,1,1,1
1079,DE AMICIS,02/12/2012,03/12/2012,FAI SWAM 5A,20.0,ug/m3,,1,1,1
1080,DE AMICIS,03/12/2012,04/12/2012,FAI SWAM 5A,17.0,ug/m3,,1,1,1
1081,DE AMICIS,04/12/2012,05/12/2012,FAI SWAM 5A,28.0,ug/m3,,1,1,1
1082,DE AMICIS,05/12/2012,06/12/2012,FAI SWAM 5A,35.0,ug/m3,,1,1,1
1083,DE AMICIS,06/12/2012,07/12/2012,FAI SWAM 5A,27.0,ug/m3,,1,1,1
1084,DE AMICIS,07/12/2012,08/12/2012,FAI SWAM 5A,32.0,ug/m3,,1,1,1
1085,DE AMICIS,08/12/2012,09/12/2012,FAI SWAM 5A,24.0,ug/m3,,1,1,1
1086,DE AMICIS,09/12/2012,10/12/2012,FAI SWAM 5A,22.0,ug/m3,,1,1,1
1087,DE AMICIS,10/12/2012,11/12/2012,FAI SWAM 5A,59.0,ug/m3,,1,1,1
1088,DE AMICIS,11/12/2012,12/12/2012,FAI SWAM 5A,32.0,ug/m3,,1,1,1
1089,DE AMICIS,12/12/2012,13/12/2012,FAI SWAM 5A,32.0,ug/m3,,1,1,1
1090,DE AMICIS,13/12/2012,14/12/2012,FAI SWAM 5A,50.0,ug/m3,,1,1,1
1091,DE AMICIS,14/12/2012,15/12/2012,FAI SWAM 5A,57.0,ug/m3,,1,1,1
1092,DE AMICIS,15/12/2012,16/12/2012,FAI SWAM 5A,43.0,ug/m3,,1,1,1
1093,DE AMICIS,16/12/2012,17/12/2012,FAI SWAM 5A,23.0,ug/m3,,1,1,1
1094,DE AMICIS,17/12/2012,18/12/2012,FAI SWAM 5A,33.0,ug/m3,,1,1,1
1095,DE AMICIS,18/12/2012,19/12/2012,FAI SWAM 5A,25.0,ug/m3,,1,1,1
1096,DE AMICIS,19/12/2012,20/12/2012,FAI SWAM 5A,34.0,ug/m3,,1,1,1
1097,DE AMICIS,20/12/2012,21/12/2012,FAI SWAM 5A,38.0,ug/m3,,1,1,1
1098,DE AMICIS,21/12/2012,22/12/2012,FAI SWAM 5A,,ug/m3,,-1,-1,-1
1099,DE AMICIS,22/12/2012,23/12/2012,FAI SWAM 5A,36.0,ug/m3,,1,1,1
1100,DE AMICIS,23/12/2012,24/12/2012,FAI SWAM 5A,35.0,ug/m3,,1,1,1
1101,DE AMICIS,24/12/2012,25/12/2012,FAI SWAM 5A,44.0,ug/m3,,1,1,1
1102,DE AMICIS,25/12/2012,26/12/2012,FAI SWAM 5A,47.0,ug/m3,,1,1,1
1103,DE AMICIS,26/12/2012,27/12/2012,FAI SWAM 5A,43.0,ug/m3,,1,1,1
1104,DE AMICIS,27/12/2012,28/12/2012,FAI SWAM 5A,17.0,ug/m3,,1,1,1
1105,DE AMICIS,28/12/2012,29/12/2012,FAI SWAM 5A,17.0,ug/m3,,1,1,1
1106,DE AMICIS,29/12/2012,30/12/2012,FAI SWAM 5A,18.0,ug/m3,,1,1,1
1107,DE AMICIS,30/12/2012,31/12/2012,FAI SWAM 5A,32.0,ug/m3,,1,1,1
1108,DE AMICIS,31/12/2012,01/01/2013,FAI SWAM 5A,39.0,ug/m3,,1,1,1
1109,DE AMICIS,01/01/2013,02/01/2013,FAI SWAM 5A,46.0,ug/m3,,1,1,1
1110,DE AMICIS,02/01/2013,03/01/2013,FAI SWAM 5A,58.0,ug/m3,,1,1,1
1111,DE AMICIS,03/01/2013,04/01/2013,FAI SWAM 5A,21.0,ug/m3,,1,1,1
1112,DE AMICIS,04/01/2013,05/01/2013,FAI SWAM 5A,39.0,ug/m3,,1,1,1
1113,DE AMICIS,05/01/2013,06/01/2013,FAI SWAM 5A,41.0,ug/m3,,1,1,1
1114,DE AMICIS,06/01/2013,07/01/2013,FAI SWAM 5A,35.0,ug/m3,,1,1,1
1115,DE AMICIS,07/01/2013,08/01/2013,FAI SWAM 5A,48.0,ug/m3,,1,1,1
1116,DE AMICIS,08/01/2013,09/01/2013,FAI SWAM 5A,43.0,ug/m3,,1,1,1
1117,DE AMICIS,09/01/2013,10/01/2013,FAI SWAM 5A,53.0,ug/m3,,1,1,1
1118,DE AMICIS,10/01/2013,11/01/2013,FAI SWAM 5A,47.0,ug/m3,,1,1,1
1119,DE AMICIS,11/01/2013,12/01/2013,FAI SWAM 5A,43.0,ug/m3,,1,1,1
1120,DE AMICIS,12/01/2013,13/01/2013,FAI SWAM 5A,44.0,ug/m3,,1,1,1
1121,DE AMICIS,13/01/2013,14/01/2013,FAI SWAM 5A,35.0,ug/m3,,1,1,1
1122,DE AMICIS,14/01/2013,15/01/2013,FAI SWAM 5A,15.0,ug/m3,,1,1,1
1123,DE AMICIS,15/01/2013,16/01/2013,FAI SWAM 5A,20.0,ug/m3,,1,1,1
1124,DE AMICIS,16/01/2013,17/01/2013,FAI SWAM 5A,6.0,ug/m3,,1,1,1
1125,DE AMICIS,17/01/2013,18/01/2013,FAI SWAM 5A,12.0,ug/m3,,1,1,1
1126,DE AMICIS,18/01/2013,19/01/2013,FAI SWAM 5A,23.0,ug/m3,,1,1,1
1127,DE AMICIS,19/01/2013,20/01/2013,FAI SWAM 5A,34.0,ug/m3,,1,1,1
1128,DE AMICIS,20/01/2013,21/01/2013,FAI SWAM 5A,19.0,ug/m3,,1,1,1
1129,DE AMICIS,21/01/2013,22/01/2013,FAI SWAM 5A,23.0,ug/m3,,1,1,1
1130,DE AMICIS,22/01/2013,23/01/2013,FAI SWAM 5A,24.0,ug/m3,,1,1,1
1131,DE AMICIS,23/01/2013,24/01/2013,FAI SWAM 5A,32.0,ug/m3,,1,1,1
1132,DE AMICIS,24/01/2013,25/01/2013,FAI SWAM 5A,21.0,ug/m3,,1,1,1
1133,DE AMICIS,25/01/2013,26/01/2013,FAI SWAM 5A,21.0,ug/m3,,1,1,1
1134,DE AMICIS,26/01/2013,27/01/2013,FAI SWAM 5A,36.0,ug/m3,,1,1,1
1135,DE AMICIS,27/01/2013,28/01/2013,FAI SWAM 5A,43.0,ug/m3,,1,1,1
1136,DE AMICIS,28/01/2013,29/01/2013,FAI SWAM 5A,56.0,ug/m3,,1,1,1
1137,DE AMICIS,29/01/2013,30/01/2013,FAI SWAM 5A,37.0,ug/m3,,1,1,1
1138,DE AMICIS,30/01/2013,31/01/2013,FAI SWAM 5A,32.0,ug/m3,,1,1,1
1139,DE AMICIS,31/01/2013,01/02/2013,FAI SWAM 5A,39.0,ug/m3,,1,1,1
1140,DE AMICIS,01/02/2013,02/02/2013,FAI SWAM 5A,15.0,ug/m3,,1,1,1
1141,DE AMICIS,02/02/2013,03/02/2013,FAI SWAM 5A,13.0,ug/m3,,1,1,1
1142,DE AMICIS,03/02/2013,04/02/2013,FAI SWAM 5A,9.0,ug/m3,,1,1,1
1143,DE AMICIS,04/02/2013,05/02/2013,FAI SWAM 5A,24.0,ug/m3,,1,1,1
1144,DE AMICIS,05/02/2013,06/02/2013,FAI SWAM 5A,47.0,ug/m3,,1,1,1
1145,DE AMICIS,06/02/2013,07/02/2013,FAI SWAM 5A,20.0,ug/m3,,1,1,1
1146,DE AMICIS,07/02/2013,08/02/2013,FAI SWAM 5A,28.0,ug/m3,,1,1,1
1147,DE AMICIS,08/02/2013,09/02/2013,FAI SWAM 5A,35.0,ug/m3,,1,1,1
1148,DE AMICIS,09/02/2013,10/02/2013,FAI SWAM 5A,24.0,ug/m3,,1,1,1
1149,DE AMICIS,10/02/2013,11/02/2013,FAI SWAM 5A,21.0,ug/m3,,1,1,1
1150,DE AMICIS,11/02/2013,12/02/2013,FAI SWAM 5A,18.0,ug/m3,,1,1,1
1151,DE AMICIS,12/02/2013,13/02/2013,FAI SWAM 5A,24.0,ug/m3,,1,1,1
1152,DE AMICIS,13/02/2013,14/02/2013,FAI SWAM 5A,38.0,ug/m3,,1,1,1
1153,DE AMICIS,14/02/2013,15/02/2013,FAI SWAM 5A,29.0,ug/m3,,1,1,1
1154,DE AMICIS,15/02/2013,16/02/2013,FAI SWAM 5A,38.0,ug/m3,,1,1,1
1155,DE AMICIS,16/02/2013,17/02/2013,FAI SWAM 5A,49.0,ug/m3,,1,1,1
1156,DE AMICIS,17/02/2013,18/02/2013,FAI SWAM 5A,38.0,ug/m3,,1,1,1
1157,DE AMICIS,18/02/2013,19/02/2013,FAI SWAM 5A,37.0,ug/m3,,1,1,1
1158,DE AMICIS,19/02/2013,20/02/2013,FAI SWAM 5A,48.0,ug/m3,,1,1,1
1159,DE AMICIS,20/02/2013,21/02/2013,FAI SWAM 5A,59.0,ug/m3,,1,1,1
1160,DE AMICIS,21/02/2013,22/02/2013,FAI SWAM 5A,13.0,ug/m3,,1,1,1
1161,DE AMICIS,22/02/2013,23/02/2013,FAI SWAM 5A,12.0,ug/m3,,1,1,1
1162,DE AMICIS,23/02/2013,24/02/2013,FAI SWAM 5A,27.0,ug/m3,,1,1,1
1163,DE AMICIS,24/02/2013,25/02/2013,FAI SWAM 5A,15.0,ug/m3,,1,1,1
1164,DE AMICIS,25/02/2013,26/02/2013,FAI SWAM 5A,45.0,ug/m3,,1,1,1
1165,DE AMICIS,26/02/2013,27/02/2013,FAI SWAM 5A,26.0,ug/m3,,1,1,1
1166,DE AMICIS,27/02/2013,28/02/2013,FAI SWAM 5A,30.0,ug/m3,,1,1,1
1167,DE AMICIS,28/02/2013,01/03/2013,FAI SWAM 5A,26.0,ug/m3,,1,1,1
1168,DE AMICIS,01/03/2013,02/03/2013,FAI SWAM 5A,30.0,ug/m3,,1,1,1
1169,DE AMICIS,02/03/2013,03/03/2013,FAI SWAM 5A,51.0,ug/m3,,1,1,1
1170,DE AMICIS,03/03/2013,04/03/2013,FAI SWAM 5A,28.0,ug/m3,,1,1,1
1171,DE AMICIS,04/03/2013,05/03/2013,FAI SWAM 5A,46.0,ug/m3,,1,1,1
1172,DE AMICIS,05/03/2013,06/03/2013,FAI SWAM 5A,65.0,ug/m3,,1,1,1
1173,DE AMICIS,06/03/2013,07/03/2013,FAI SWAM 5A,36.0,ug/m3,,1,1,1
1174,DE AMICIS,07/03/2013,08/03/2013,FAI SWAM 5A,17.0,ug/m3,,1,1,1
1175,DE AMICIS,08/03/2013,09/03/2013,FAI SWAM 5A,26.0,ug/m3,,1,1,1
1176,DE AMICIS,09/03/2013,10/03/2013,FAI SWAM 5A,13.0,ug/m3,,1,1,1
1177,DE AMICIS,10/03/2013,11/03/2013,FAI SWAM 5A,5.0,ug/m3,,1,1,1
1178,DE AMICIS,11/03/2013,12/03/2013,FAI SWAM 5A,12.0,ug/m3,,1,1,1
1179,DE AMICIS,12/03/2013,13/03/2013,FAI SWAM 5A,17.0,ug/m3,,1,1,1
1180,DE AMICIS,13/03/2013,14/03/2013,FAI SWAM 5A,10.0,ug/m3,,1,1,1
1181,DE AMICIS,14/03/2013,15/03/2013,FAI SWAM 5A,11.0,ug/m3,,1,1,1
1182,DE AMICIS,15/03/2013,16/03/2013,FAI SWAM 5A,18.0,ug/m3,,1,1,1
1183,DE AMICIS,16/03/2013,17/03/2013,FAI SWAM 5A,29.0,ug/m3,,1,1,1
1184,DE AMICIS,17/03/2013,18/03/2013,FAI SWAM 5A,29.0,ug/m3,,1,1,1
1185,DE AMICIS,18/03/2013,19/03/2013,FAI SWAM 5A,14.0,ug/m3,,1,1,1
1186,DE AMICIS,19/03/2013,20/03/2013,FAI SWAM 5A,,ug/m3,,-1,-1,-1
1187,DE AMICIS,20/03/2013,21/03/2013,FAI SWAM 5A,21.0,ug/m3,,1,1,1
1188,DE AMICIS,21/03/2013,22/03/2013,FAI SWAM 5A,12.0,ug/m3,,1,1,1
1189,DE AMICIS,22/03/2013,23/03/2013,FAI SWAM 5A,23.0,ug/m3,,1,1,1
1190,DE AMICIS,23/03/2013,24/03/2013,FAI SWAM 5A,37.0,ug/m3,,1,1,1
1191,DE AMICIS,24/03/2013,25/03/2013,FAI SWAM 5A,17.0,ug/m3,,1,1,1
1192,DE AMICIS,25/03/2013,26/03/2013,FAI SWAM 5A,12.0,ug/m3,,1,1,1
1193,DE AMICIS,26/03/2013,27/03/2013,FAI SWAM 5A,22.0,ug/m3,,1,1,1
1194,DE AMICIS,27/03/2013,28/03/2013,FAI SWAM 5A,29.0,ug/m3,,1,1,1
1195,DE AMICIS,28/03/2013,29/03/2013,FAI SWAM 5A,41.0,ug/m3,,1,1,1
1196,DE AMICIS,29/03/2013,30/03/2013,FAI SWAM 5A,36.0,ug/m3,,1,1,1
1197,DE AMICIS,30/03/2013,31/03/2013,FAI SWAM 5A,17.0,ug/m3,,1,1,1
1198,DE AMICIS,31/03/2013,01/04/2013,FAI SWAM 5A,3.0,ug/m3,,1,1,1
1199,DE AMICIS,01/04/2013,02/04/2013,FAI SWAM 5A,11.0,ug/m3,,1,1,1
1200,DE AMICIS,02/04/2013,03/04/2013,FAI SWAM 5A,12.0,ug/m3,,1,1,1
1201,DE AMICIS,03/04/2013,04/04/2013,FAI SWAM 5A,20.0,ug/m3,,1,1,1
1202,DE AMICIS,04/04/2013,05/04/2013,FAI SWAM 5A,25.0,ug/m3,,1,1,1
1203,DE AMICIS,05/04/2013,06/04/2013,FAI SWAM 5A,12.0,ug/m3,,1,1,1
1204,DE AMICIS,06/04/2013,07/04/2013,FAI SWAM 5A,21.0,ug/m3,,1,1,1
1205,DE AMICIS,07/04/2013,08/04/2013,FAI SWAM 5A,22.0,ug/m3,,1,1,1
1206,DE AMICIS,08/04/2013,09/04/2013,FAI SWAM 5A,22.0,ug/m3,,1,1,1
1207,DE AMICIS,09/04/2013,10/04/2013,FAI SWAM 5A,22.0,ug/m3,,1,1,1
1208,DE AMICIS,10/04/2013,11/04/2013,FAI SWAM 5A,26.0,ug/m3,,1,1,1
1209,DE AMICIS,11/04/2013,12/04/2013,FAI SWAM 5A,26.0,ug/m3,,1,1,1
1210,DE AMICIS,12/04/2013,13/04/2013,FAI SWAM 5A,14.0,ug/m3,,1,1,1
1211,DE AMICIS,13/04/2013,14/04/2013,FAI SWAM 5A,14.0,ug/m3,,1,1,1
1212,DE AMICIS,14/04/2013,15/04/2013,FAI SWAM 5A,18.0,ug/m3,,1,1,1
1213,DE AMICIS,15/04/2013,16/04/2013,FAI SWAM 5A,26.0,ug/m3,,1,1,1
1214,DE AMICIS,16/04/2013,17/04/2013,FAI SWAM 5A,26.0,ug/m3,,1,1,1
1215,DE AMICIS,17/04/2013,18/04/2013,FAI SWAM 5A,22.0,ug/m3,,1,1,1
1216,DE AMICIS,18/04/2013,19/04/2013,FAI SWAM 5A,24.0,ug/m3,,1,1,1
1217,DE AMICIS,19/04/2013,20/04/2013,FAI SWAM 5A,28.0,ug/m3,,1,1,1
1218,DE AMICIS,20/04/2013,21/04/2013,FAI SWAM 5A,18.0,ug/m3,,1,1,1
1219,DE AMICIS,21/04/2013,22/04/2013,FAI SWAM 5A,15.0,ug/m3,,1,1,1
1220,DE AMICIS,22/04/2013,23/04/2013,FAI SWAM 5A,13.0,ug/m3,,1,1,1
1221,DE AMICIS,23/04/2013,24/04/2013,FAI SWAM 5A,16.0,ug/m3,,1,1,1
1222,DE AMICIS,24/04/2013,25/04/2013,FAI SWAM 5A,18.0,ug/m3,,1,1,1
1223,DE AMICIS,25/04/2013,26/04/2013,FAI SWAM 5A,16.0,ug/m3,,1,1,1
1224,DE AMICIS,26/04/2013,27/04/2013,FAI SWAM 5A,20.0,ug/m3,,1,1,1
1225,DE AMICIS,27/04/2013,28/04/2013,FAI SWAM 5A,32.0,ug/m3,,1,1,1
1226,DE AMICIS,28/04/2013,29/04/2013,FAI SWAM 5A,12.0,ug/m3,,1,1,1
1227,DE AMICIS,29/04/2013,30/04/2013,FAI SWAM 5A,33.0,ug/m3,,1,1,1
1228,DE AMICIS,30/04/2013,01/05/2013,FAI SWAM 5A,43.0,ug/m3,,1,1,1
1229,DE AMICIS,01/05/2013,02/05/2013,FAI SWAM 5A,48.0,ug/m3,,1,1,1
1230,DE AMICIS,02/05/2013,03/05/2013,FAI SWAM 5A,25.0,ug/m3,,1,1,1
1231,DE AMICIS,03/05/2013,04/05/2013,FAI SWAM 5A,43.0,ug/m3,,1,1,1
1232,DE AMICIS,04/05/2013,05/05/2013,FAI SWAM 5A,40.0,ug/m3,,1,1,1
1233,DE AMICIS,05/05/2013,06/05/2013,FAI SWAM 5A,28.0,ug/m3,,1,1,1
1234,DE AMICIS,06/05/2013,07/05/2013,FAI SWAM 5A,14.0,ug/m3,,1,1,1
1235,DE AMICIS,07/05/2013,08/05/2013,FAI SWAM 5A,15.0,ug/m3,,1,1,1
1236,DE AMICIS,08/05/2013,09/05/2013,FAI SWAM 5A,19.0,ug/m3,,1,1,1
1237,DE AMICIS,09/05/2013,10/05/2013,FAI SWAM 5A,19.0,ug/m3,,1,1,1
1238,DE AMICIS,10/05/2013,11/05/2013,FAI SWAM 5A,14.0,ug/m3,,1,1,1
1239,DE AMICIS,11/05/2013,12/05/2013,FAI SWAM 5A,18.0,ug/m3,,1,1,1
1240,DE AMICIS,12/05/2013,13/05/2013,FAI SWAM 5A,7.0,ug/m3,,1,1,1
1241,DE AMICIS,13/05/2013,14/05/2013,FAI SWAM 5A,9.0,ug/m3,,1,1,1
1242,DE AMICIS,14/05/2013,15/05/2013,FAI SWAM 5A,14.0,ug/m3,,1,1,1
1243,DE AMICIS,15/05/2013,16/05/2013,FAI SWAM 5A,14.0,ug/m3,,1,1,1
1244,DE AMICIS,16/05/2013,17/05/2013,FAI SWAM 5A,10.0,ug/m3,,1,1,1
1245,DE AMICIS,17/05/2013,18/05/2013,FAI SWAM 5A,11.0,ug/m3,,1,1,1
1246,DE AMICIS,18/05/2013,19/05/2013,FAI SWAM 5A,12.0,ug/m3,,1,1,1
1247,DE AMICIS,19/05/2013,20/05/2013,FAI SWAM 5A,11.0,ug/m3,,1,1,1
1248,DE AMICIS,20/05/2013,21/05/2013,FAI SWAM 5A,11.0,ug/m3,,1,1,1
1249,DE AMICIS,21/05/2013,22/05/2013,FAI SWAM 5A,8.0,ug/m3,,1,1,1
1250,DE AMICIS,22/05/2013,23/05/2013,FAI SWAM 5A,14.0,ug/m3,,1,1,1
1251,DE AMICIS,23/05/2013,24/05/2013,FAI SWAM 5A,9.0,ug/m3,,1,1,1
1252,DE AMICIS,24/05/2013,25/05/2013,FAI SWAM 5A,9.0,ug/m3,,1,1,1
1253,DE AMICIS,25/05/2013,26/05/2013,FAI SWAM 5A,6.0,ug/m3,,1,1,1
1254,DE AMICIS,26/05/2013,27/05/2013,FAI SWAM 5A,7.0,ug/m3,,1,1,1
1255,DE AMICIS,27/05/2013,28/05/2013,FAI SWAM 5A,16.0,ug/m3,,1,1,1
1256,DE AMICIS,28/05/2013,29/05/2013,FAI SWAM 5A,13.0,ug/m3,,1,1,1
1257,DE AMICIS,29/05/2013,30/05/2013,FAI SWAM 5A,8.0,ug/m3,,1,1,1
1258,DE AMICIS,30/05/2013,31/05/2013,FAI SWAM 5A,5.0,ug/m3,,1,1,1
1259,DE AMICIS,31/05/2013,01/06/2013,FAI SWAM 5A,7.0,ug/m3,,1,1,1
1260,DE AMICIS,01/06/2013,02/06/2013,FAI SWAM 5A,13.0,ug/m3,,1,1,1
1261,DE AMICIS,02/06/2013,03/06/2013,FAI SWAM 5A,18.0,ug/m3,,1,1,1
1262,DE AMICIS,03/06/2013,04/06/2013,FAI SWAM 5A,9.0,ug/m3,,1,1,1
1263,DE AMICIS,04/06/2013,05/06/2013,FAI SWAM 5A,11.0,ug/m3,,1,1,1
1264,DE AMICIS,05/06/2013,06/06/2013,FAI SWAM 5A,11.0,ug/m3,,1,1,1
1265,DE AMICIS,06/06/2013,07/06/2013,FAI SWAM 5A,15.0,ug/m3,,1,1,1
1266,DE AMICIS,07/06/2013,08/06/2013,FAI SWAM 5A,11.0,ug/m3,,1,1,1
1267,DE AMICIS,08/06/2013,09/06/2013,FAI SWAM 5A,9.0,ug/m3,,1,1,1
1268,DE AMICIS,09/06/2013,10/06/2013,FAI SWAM 5A,11.0,ug/m3,,1,1,1
1269,DE AMICIS,10/06/2013,11/06/2013,FAI SWAM 5A,8.0,ug/m3,,1,1,1
1270,DE AMICIS,11/06/2013,12/06/2013,FAI SWAM 5A,13.0,ug/m3,,1,1,1
1271,DE AMICIS,12/06/2013,13/06/2013,FAI SWAM 5A,17.0,ug/m3,,1,1,1
1272,DE AMICIS,13/06/2013,14/06/2013,FAI SWAM 5A,14.0,ug/m3,,1,1,1
1273,DE AMICIS,14/06/2013,15/06/2013,FAI SWAM 5A,16.0,ug/m3,,1,1,1
1274,DE AMICIS,15/06/2013,16/06/2013,FAI SWAM 5A,14.0,ug/m3,,1,1,1
1275,DE AMICIS,16/06/2013,17/06/2013,FAI SWAM 5A,11.0,ug/m3,,1,1,1
1276,DE AMICIS,17/06/2013,18/06/2013,FAI SWAM 5A,20.0,ug/m3,,1,1,1
1277,DE AMICIS,18/06/2013,19/06/2013,FAI SWAM 5A,25.0,ug/m3,,1,1,1
1278,DE AMICIS,19/06/2013,20/06/2013,FAI SWAM 5A,26.0,ug/m3,,1,1,1
1279,DE AMICIS,20/06/2013,21/06/2013,FAI SWAM 5A,19.0,ug/m3,,1,1,1
1280,DE AMICIS,21/06/2013,22/06/2013,FAI SWAM 5A,14.0,ug/m3,,1,1,1
1281,DE AMICIS,22/06/2013,23/06/2013,FAI SWAM 5A,10.0,ug/m3,,1,1,1
1282,DE AMICIS,23/06/2013,24/06/2013,FAI SWAM 5A,10.0,ug/m3,,1,1,1
1283,DE AMICIS,24/06/2013,25/06/2013,FAI SWAM 5A,13.0,ug/m3,,1,1,1
1284,DE AMICIS,25/06/2013,26/06/2013,FAI SWAM 5A,9.0,ug/m3,,1,1,1
1285,DE AMICIS,26/06/2013,27/06/2013,FAI SWAM 5A,10.0,ug/m3,,1,1,1
1286,DE AMICIS,27/06/2013,28/06/2013,FAI SWAM 5A,15.0,ug/m3,,1,1,1
1287,DE AMICIS,28/06/2013,29/06/2013,FAI SWAM 5A,14.0,ug/m3,,1,1,1
1288,DE AMICIS,29/06/2013,30/06/2013,FAI SWAM 5A,13.0,ug/m3,,1,1,1
1289,DE AMICIS,30/06/2013,01/07/2013,FAI SWAM 5A,13.0,ug/m3,,1,1,1
1290,DE AMICIS,01/07/2013,02/07/2013,FAI SWAM 5A,14.0,ug/m3,,1,1,1
1291,DE AMICIS,02/07/2013,03/07/2013,FAI SWAM 5A,17.0,ug/m3,,1,1,1
1292,DE AMICIS,03/07/2013,04/07/2013,FAI SWAM 5A,11.0,ug/m3,,1,1,1
1293,DE AMICIS,04/07/2013,05/07/2013,FAI SWAM 5A,16.0,ug/m3,,1,1,1
1294,DE AMICIS,05/07/2013,06/07/2013,FAI SWAM 5A,18.0,ug/m3,,1,1,1
1295,DE AMICIS,06/07/2013,07/07/2013,FAI SWAM 5A,14.0,ug/m3,,1,1,1
1296,DE AMICIS,07/07/2013,08/07/2013,FAI SWAM 5A,18.0,ug/m3,,1,1,1
1297,DE AMICIS,08/07/2013,09/07/2013,FAI SWAM 5A,18.0,ug/m3,,1,1,1
1298,DE AMICIS,09/07/2013,10/07/2013,FAI SWAM 5A,21.0,ug/m3,,1,1,1
1299,DE AMICIS,10/07/2013,11/07/2013,FAI SWAM 5A,23.0,ug/m3,,1,1,1
1300,DE AMICIS,11/07/2013,12/07/2013,FAI SWAM 5A,22.0,ug/m3,,1,1,1
1301,DE AMICIS,12/07/2013,13/07/2013,FAI SWAM 5A,22.0,ug/m3,,1,1,1
1302,DE AMICIS,13/07/2013,14/07/2013,FAI SWAM 5A,28.0,ug/m3,,1,1,1
1303,DE AMICIS,14/07/2013,15/07/2013,FAI SWAM 5A,15.0,ug/m3,,1,1,1
1304,DE AMICIS,15/07/2013,16/07/2013,FAI SWAM 5A,21.0,ug/m3,,1,1,1
1305,DE AMICIS,16/07/2013,17/07/2013,FAI SWAM 5A,25.0,ug/m3,,1,1,1
1306,DE AMICIS,17/07/2013,18/07/2013,FAI SWAM 5A,20.0,ug/m3,,1,1,1
1307,DE AMICIS,18/07/2013,19/07/2013,FAI SWAM 5A,20.0,ug/m3,,1,1,1
1308,DE AMICIS,19/07/2013,20/07/2013,FAI SWAM 5A,20.0,ug/m3,,1,1,1
1309,DE AMICIS,20/07/2013,21/07/2013,FAI SWAM 5A,20.0,ug/m3,,1,1,1
1310,DE AMICIS,21/07/2013,22/07/2013,FAI SWAM 5A,23.0,ug/m3,,1,1,1
1311,DE AMICIS,22/07/2013,23/07/2013,FAI SWAM 5A,22.0,ug/m3,,1,1,1
1312,DE AMICIS,23/07/2013,24/07/2013,FAI SWAM 5A,21.0,ug/m3,,1,1,1
1313,DE AMICIS,24/07/2013,25/07/2013,FAI SWAM 5A,22.0,ug/m3,,1,1,1
1314,DE AMICIS,25/07/2013,26/07/2013,FAI SWAM 5A,25.0,ug/m3,,1,1,1
1315,DE AMICIS,26/07/2013,27/07/2013,FAI SWAM 5A,26.0,ug/m3,,1,1,1
1316,DE AMICIS,27/07/2013,28/07/2013,FAI SWAM 5A,23.0,ug/m3,,1,1,1
1317,DE AMICIS,28/07/2013,29/07/2013,FAI SWAM 5A,16.0,ug/m3,,1,1,1
1318,DE AMICIS,29/07/2013,30/07/2013,FAI SWAM 5A,17.0,ug/m3,,1,1,1
1319,DE AMICIS,30/07/2013,31/07/2013,FAI SWAM 5A,8.0,ug/m3,,1,1,1
1320,DE AMICIS,31/07/2013,01/08/2013,FAI SWAM 5A,12.0,ug/m3,,1,1,1
1321,DE AMICIS,01/08/2013,02/08/2013,FAI SWAM 5A,14.0,ug/m3,,1,1,1
1322,DE AMICIS,02/08/2013,03/08/2013,FAI SWAM 5A,17.0,ug/m3,,1,1,1
1323,DE AMICIS,03/08/2013,04/08/2013,FAI SWAM 5A,18.0,ug/m3,,1,1,1
1324,DE AMICIS,04/08/2013,05/08/2013,FAI SWAM 5A,15.0,ug/m3,,1,1,1
1325,DE AMICIS,05/08/2013,06/08/2013,FAI SWAM 5A,23.0,ug/m3,,1,1,1
1326,DE AMICIS,06/08/2013,07/08/2013,FAI SWAM 5A,28.0,ug/m3,,1,1,1
1327,DE AMICIS,07/08/2013,08/08/2013,FAI SWAM 5A,24.0,ug/m3,,1,1,1
1328,DE AMICIS,08/08/2013,09/08/2013,FAI SWAM 5A,29.0,ug/m3,,1,1,1
1329,DE AMICIS,09/08/2013,10/08/2013,FAI SWAM 5A,16.0,ug/m3,,1,1,1
1330,DE AMICIS,10/08/2013,11/08/2013,FAI SWAM 5A,17.0,ug/m3,,1,1,1
1331,DE AMICIS,11/08/2013,12/08/2013,FAI SWAM 5A,13.0,ug/m3,,1,1,1
