,Stazione,Data inizio,Data fine,Strumento,PM2.5,Unità di misura,F1,F2,F3,F4
680,GIARDINI MARGHERITA,11/11/2020,12/11/2020,FAI SWAM 5A,42.0,ug/m3,,,1.0,1
681,GIARDINI MARGHERITA,12/11/2020,13/11/2020,FAI SWAM 5A,47.0,ug/m3,,,1.0,1
682,GIARDINI MARGHERITA,13/11/2020,14/11/2020,FAI SWAM 5A,43.0,ug/m3,,,1.0,1
683,GIARDINI MARGHERITA,14/11/2020,15/11/2020,FAI SWAM 5A,59.0,ug/m3,,,1.0,1
684,GIARDINI MARGHERITA,15/11/2020,16/11/2020,FAI SWAM 5A,52.0,ug/m3,,,1.0,1
685,GIARDINI MARGHERITA,16/11/2020,17/11/2020,FAI SWAM 5A,26.0,ug/m3,,,1.0,1
686,GIARDINI MARGHERITA,17/11/2020,18/11/2020,FAI SWAM 5A,23.0,ug/m3,,,1.0,1
687,GIARDINI MARGHERITA,18/11/2020,19/11/2020,FAI SWAM 5A,19.0,ug/m3,,,1.0,1
688,GIARDINI MARGHERITA,19/11/2020,20/11/2020,FAI SWAM 5A,18.0,ug/m3,,,1.0,1
689,GIARDINI MARGHERITA,20/11/2020,21/11/2020,FAI SWAM 5A,10.0,ug/m3,,,1.0,1
690,GIARDINI MARGHERITA,21/11/2020,22/11/2020,FAI SWAM 5A,6.0,ug/m3,,,1.0,1
691,GIARDINI MARGHERITA,22/11/2020,23/11/2020,FAI SWAM 5A,10.0,ug/m3,,,1.0,1
692,GIARDINI MARGHERITA,23/11/2020,24/11/2020,FAI SWAM 5A,15.0,ug/m3,,,1.0,1
693,GIARDINI MARGHERITA,24/11/2020,25/11/2020,FAI SWAM 5A,27.0,ug/m3,,,1.0,1
694,GIARDINI MARGHERITA,25/11/2020,26/11/2020,FAI SWAM 5A,26.0,ug/m3,,,1.0,1
695,GIARDINI MARGHERITA,26/11/2020,27/11/2020,FAI SWAM 5A,41.0,ug/m3,,,1.0,1
696,GIARDINI MARGHERITA,27/11/2020,28/11/2020,FAI SWAM 5A,52.0,ug/m3,,,1.0,1
697,GIARDINI MARGHERITA,28/11/2020,29/11/2020,FAI SWAM 5A,90.0,ug/m3,,,1.0,1
698,GIARDINI MARGHERITA,29/11/2020,30/11/2020,FAI SWAM 5A,48.0,ug/m3,,,1.0,1
699,GIARDINI MARGHERITA,30/11/2020,01/12/2020,FAI SWAM 5A,13.0,ug/m3,,,1.0,1
700,GIARDINI MARGHERITA,01/12/2020,02/12/2020,FAI SWAM 5A,15.0,ug/m3,,,,1
701,GIARDINI MARGHERITA,02/12/2020,03/12/2020,FAI SWAM 5A,9.0,ug/m3,,,,1
702,GIARDINI MARGHERITA,03/12/2020,04/12/2020,FAI SWAM 5A,5.0,ug/m3,,,,1
703,GIARDINI MARGHERITA,04/12/2020,05/12/2020,FAI SWAM 5A,5.0,ug/m3,,,,1
704,GIARDINI MARGHERITA,05/12/2020,06/12/2020,FAI SWAM 5A,4.0,ug/m3,,,,1
705,GIARDINI MARGHERITA,06/12/2020,07/12/2020,FAI SWAM 5A,4.0,ug/m3,,,,1
706,GIARDINI MARGHERITA,07/12/2020,08/12/2020,FAI SWAM 5A,2.0,ug/m3,,,,1
707,GIARDINI MARGHERITA,08/12/2020,09/12/2020,FAI SWAM 5A,10.0,ug/m3,,,,1
708,GIARDINI MARGHERITA,09/12/2020,10/12/2020,FAI SWAM 5A,5.0,ug/m3,,,,1
709,GIARDINI MARGHERITA,10/12/2020,11/12/2020,FAI SWAM 5A,18.0,ug/m3,,,,1
710,GIARDINI MARGHERITA,11/12/2020,12/12/2020,FAI SWAM 5A,25.0,ug/m3,,,,1
711,GIARDINI MARGHERITA,12/12/2020,13/12/2020,FAI SWAM 5A,28.0,ug/m3,,,,1
712,GIARDINI MARGHERITA,13/12/2020,14/12/2020,FAI SWAM 5A,15.0,ug/m3,,,,1
713,GIARDINI MARGHERITA,14/12/2020,15/12/2020,FAI SWAM 5A,18.0,ug/m3,,,,1
714,GIARDINI MARGHERITA,15/12/2020,16/12/2020,FAI SWAM 5A,24.0,ug/m3,,,,1
715,GIARDINI MARGHERITA,16/12/2020,17/12/2020,FAI SWAM 5A,28.0,ug/m3,,,,1
716,GIARDINI MARGHERITA,17/12/2020,18/12/2020,FAI SWAM 5A,34.0,ug/m3,,,,1
717,GIARDINI MARGHERITA,18/12/2020,19/12/2020,FAI SWAM 5A,41.0,ug/m3,,,,1
718,GIARDINI MARGHERITA,19/12/2020,20/12/2020,FAI SWAM 5A,38.0,ug/m3,,,,1
719,GIARDINI MARGHERITA,20/12/2020,21/12/2020,FAI SWAM 5A,35.0,ug/m3,,,,1
720,GIARDINI MARGHERITA,21/12/2020,22/12/2020,FAI SWAM 5A,28.0,ug/m3,,,,1
721,GIARDINI MARGHERITA,22/12/2020,23/12/2020,FAI SWAM 5A,29.0,ug/m3,,,,1
722,GIARDINI MARGHERITA,23/12/2020,24/12/2020,FAI SWAM 5A,32.0,ug/m3,,,,1
723,GIARDINI MARGHERITA,24/12/2020,25/12/2020,FAI SWAM 5A,24.0,ug/m3,,,,1
724,GIARDINI MARGHERITA,25/12/2020,26/12/2020,FAI SWAM 5A,7.0,ug/m3,,,,1
725,GIARDINI MARGHERITA,26/12/2020,27/12/2020,FAI SWAM 5A,0.0,ug/m3,,,,1
726,GIARDINI MARGHERITA,27/12/2020,28/12/2020,FAI SWAM 5A,5.0,ug/m3,,,,1
727,GIARDINI MARGHERITA,28/12/2020,29/12/2020,FAI SWAM 5A,4.0,ug/m3,,,,1
728,GIARDINI MARGHERITA,29/12/2020,30/12/2020,FAI SWAM 5A,12.0,ug/m3,,,,1
729,GIARDINI MARGHERITA,30/12/2020,31/12/2020,FAI SWAM 5A,30.0,ug/m3,,,,1
730,GIARDINI MARGHERITA,31/12/2020,01/01/2021,FAI SWAM 5A,16.0,ug/m3,,,,1
731,GIARDINI MARGHERITA,01/01/2021,02/01/2021,FAI SWAM 5A,39.0,ug/m3,,,,1
732,GIARDINI MARGHERITA,02/01/2021,03/01/2021,FAI SWAM 5A,23.0,ug/m3,,,,1
733,GIARDINI MARGHERITA,03/01/2021,04/01/2021,FAI SWAM 5A,7.0,ug/m3,,,,1
